artist_id,genre,genre_id,masterGenre_id
330,hip pop,58,2
315,indie r&b,23,6
315,nu gaze,73,1
302,new rave,32,1
333,alternative rock,39,7
333,synthpop,33,1
318,electronic,31,1
334,tropical house,26,1
319,pop rap,7,4
320,trap music,63,4
305,hardcore hip hop,169,4
336,dream pop,52,2
322,moombahton,131,
307,anti-folk,136,
307,indietronica,55,3
340,chillwave,51,1
310,pop rap,7,4
341,pop,4,2
326,dirty south rap,101,4
311,escape room,53,1
327,chillwave,51,1
327,nu gaze,73,1
312,dance-punk,90,1
343,alternative rock,39,7
343,indie folk,5,3
328,blues-rock,141,7
314,trap music,63,4
330,dirty south rap,101,4
315,indie pop,45,2
332,chillwave,51,1
317,synthpop,33,1
333,alternative dance,27,2
333,synthpop,33,1
318,electronic,31,1
335,pop,4,2
320,rap,8,4
336,chillwave,51,1
336,new rave,32,1
337,southern hip hop,61,4
339,shimmer pop,56,2
324,trap music,63,4
341,pop,4,2
326,crunk,96,4
327,new rave,32,1
343,chamber pop,40,2
343,lo-fi,47,1
328,alternative metal,176,7
328,pop punk,98,7
330,hip pop,58,2
333,indie rock,46,3
30,freak folk,70,8
30,slow core,138,1
335,tropical house,26,1
10,edm,1,1
336,dance-punk,90,1
12,indie r&b,23,6
337,memphis hip hop,151,4
17,chamber pop,40,2
17,indie rock,46,3
19,garage rock,43,7
19,permanent wave,178,1
23,hip hop,87,4
26,rap,8,4
28,indie folk,5,3
343,experimental rock,128,7
343,neo-psychedelic,71,3
30,indie r&b,23,6
30,synthpop,33,1
37,hip pop,58,2
10,edm,1,1
307,indie pop,45,2
294,trip hop,34,4
325,soul,164,6
310,hip hop,87,4
295,dream pop,52,2
295,noise rock,134,7
326,indie r&b,23,6
327,indie r&b,23,6
312,indietronica,55,3
328,indie christmas,44,3
328,rock,112,7
313,retro electro,191,1
298,indie christmas,44,3
314,trap music,63,4
299,alternative dance,27,2
330,dance pop,18,2
315,indie rock,46,3
300,alternative rock,39,7
301,indie pop,45,2
332,indietronica,55,3
333,new rave,32,1
319,trap music,63,4
320,hip hop,87,4
305,pop rap,7,4
336,brooklyn indie,69,3
336,shimmer pop,56,2
306,indie folk,5,3
337,dirty south rap,101,4
307,freak folk,70,8
307,stomp and holler,50,
323,rap,8,4
308,rap,8,4
339,shimmer pop,56,2
324,trap music,63,4
309,alternative dance,27,2
325,soul,164,6
310,escape room,53,1
341,german techno,92,1
326,crunk,96,4
327,indie r&b,23,6
312,indie r&b,23,6
343,experimental rock,128,7
343,power pop,126,2
328,alternative metal,176,7
330,crunk,96,4
315,alternative dance,27,2
315,indietronica,55,3
333,indie pop,45,2
318,indie r&b,23,6
319,hip hop,87,4
320,hip hop,87,4
336,chamber pop,40,2
337,crunk,96,4
323,underground hip hop,83,4
324,escape room,53,1
340,shimmer pop,56,2
341,edm,1,1
326,r&b,20,6
342,tropical house,26,1
327,chillwave,51,1
343,dance-punk,90,1
343,nu gaze,73,1
328,indie rock,46,3
330,southern hip hop,61,4
4,rap,8,4
332,chillwave,51,1
8,electro house,2,1
333,brooklyn indie,69,3
30,indie pop,45,2
336,indietronica,55,3
15,deep indie r&b,79,3
17,chillwave,51,1
17,new weird america,150,1
19,anti-folk,136,
19,indietronica,55,3
26,southern hip hop,61,4
342,tropical house,26,1
28,chamber pop,40,2
343,freak folk,70,8
343,power pop,126,2
6,east coast hip hop,81,4
8,house,3,1
30,dream pop,52,2
37,crunk,96,4
10,house,3,1
12,indie r&b,23,6
15,indie r&b,23,6
307,indie rock,46,3
323,hip hop,87,4
324,indie r&b,23,6
309,indietronica,55,3
294,new rave,32,1
310,southern hip hop,61,4
295,chamber pop,40,2
295,indie pop,45,2
295,space rock,129,7
326,crunk,96,4
327,noise pop,72,2
312,dream pop,52,2
312,nu gaze,73,1
297,electrofox,155,1
328,alternative metal,176,7
328,punk christmas,84,7
313,nu disco,38,1
298,indie pop,45,2
314,crunk,96,4
330,pop rap,7,4
315,dream pop,52,2
315,new weird america,150,1
300,indie rock,46,3
301,stomp and holler,50,
332,chillwave,51,1
317,indie pop,45,2
302,indie rock,46,3
333,brooklyn indie,69,3
305,dirty south rap,101,4
336,indietronica,55,3
337,trap music,63,4
307,folk christmas,41,8
307,lo-fi,47,1
309,garage rock,43,7
310,southern hip hop,61,4
341,house,3,1
326,pop rap,7,4
327,new rave,32,1
312,dream pop,52,2
312,synthpop,33,1
343,anti-folk,136,
343,indie rock,46,3
343,slow core,138,1
328,alternative rock,39,7
328,post-grunge,111,7
313,nu disco,38,1
314,dirty south rap,101,4
330,pop rap,7,4
315,indie folk,5,3
315,nu gaze,73,1
333,chamber pop,40,2
336,indietronica,55,3
337,trap music,63,4
338,underground pop rap,9,4
323,rap,8,4
324,underground hip hop,83,4
341,house,3,1
326,gangster rap,82,4
327,noise pop,72,2
343,experimental rock,128,7
343,noise pop,72,2
328,pop christmas,19,2
330,pop christmas,19,2
4,trap music,63,4
8,house,3,1
333,chamber pop,40,2
30,indie r&b,23,6
10,house,3,1
336,chamber pop,40,2
336,nu gaze,73,1
12,pop,4,2
337,dirty south rap,101,4
17,experimental rock,128,7
17,indietronica,55,3
19,folk-pop,42,2
19,neo-psychedelic,71,3
23,trap music,63,4
341,german techno,92,1
26,pop,4,2
28,indie rock,46,3
343,dream pop,52,2
343,noise rock,134,7
21,swedish pop,85,2
30,chamber pop,40,2
30,indietronica,55,3
37,southern hip hop,61,4
10,dutch house,174,1
307,indietronica,55,3
294,electronic,31,1
295,garage rock,43,7
295,nu gaze,73,1
326,rap,8,4
311,escape room,53,1
327,chillwave,51,1
312,chillwave,51,1
312,noise pop,72,2
328,funk rock,171,7
328,post-grunge,111,7
298,indie rock,46,3
298,vegas indie,166,3
314,dirty south rap,101,4
330,rap,8,4
315,chillwave,51,1
315,indietronica,55,3
317,irish rock,145,7
302,indie pop,45,2
333,indie pop,45,2
305,southern hip hop,61,4
336,chamber pop,40,2
336,neo-psychedelic,71,3
337,pop rap,7,4
307,indie christmas,44,3
307,singer-songwriter,77,8
323,underground hip hop,83,4
324,rap,8,4
309,indietronica,55,3
341,complextro,156,1
326,rap,8,4
327,indietronica,55,3
327,synthpop,33,1
312,chillwave,51,1
312,noise pop,72,2
343,chamber pop,40,2
343,indie pop,45,2
343,space rock,129,7
328,funk rock,171,7
328,pop punk,98,7
314,pop rap,7,4
330,pop christmas,19,2
315,freak folk,70,8
315,noise pop,72,2
333,indietronica,55,3
336,indie rock,46,3
336,noise pop,72,2
337,rap,8,4
326,rap,8,4
327,neo-psychedelic,71,3
343,dream pop,52,2
343,indie rock,46,3
343,space rock,129,7
328,alternative rock,39,7
328,pop rock,49,7
1,trap music,63,4
330,hip hop,87,4
333,new rave,32,1
30,indie rock,46,3
30,synthpop,33,1
335,gauze pop,74,2
10,electro house,2,1
336,dream pop,52,2
336,noise pop,72,2
337,rap,8,4
17,dream pop,52,2
17,neo-psychedelic,71,3
19,freak folk,70,8
19,noise pop,72,2
23,underground pop rap,9,4
341,electro house,2,1
26,pop rap,7,4
28,indie pop,45,2
343,garage rock,43,7
343,noise pop,72,2
30,indie rock,46,3
30,nu gaze,73,1
37,pop rap,7,4
307,lo-fi,47,1
292,vapor pop,109,2
323,rap,8,4
324,underground hip hop,83,4
309,indie christmas,44,3
294,alternative dance,27,2
295,indie christmas,44,3
295,power pop,126,2
326,hip hop,87,4
327,indietronica,55,3
312,neo-psychedelic,71,3
328,indie rock,46,3
298,rock,112,7
314,southern hip hop,61,4
299,nu disco,38,1
330,crunk,96,4
315,chamber pop,40,2
315,neo-psychedelic,71,3
317,indie rock,46,3
302,dance-punk,90,1
333,dance-punk,90,1
318,intelligent dance music,180,1
334,gauze pop,74,2
335,gauze pop,74,2
320,rap,8,4
305,hip pop,58,2
336,freak folk,70,8
336,synthpop,33,1
306,indie pop,45,2
337,rap,8,4
307,garage rock,43,7
326,trap music,63,4
342,edm,1,1
327,freak folk,70,8
312,new rave,32,1
343,freak folk,70,8
343,ok indie,142,3
328,indie rock,46,3
313,aussietronica,36,1
314,hip hop,87,4
330,dance pop,18,2
315,indie rock,46,3
315,stomp and holler,50,
331,chamber pop,40,2
332,indie r&b,23,6
317,indietronica,55,3
333,alternative rock,39,7
334,pop,4,2
319,southern hip hop,61,4
335,tropical house,26,1
320,indie r&b,23,6
336,freak folk,70,8
326,trap music,63,4
327,indie r&b,23,6
327,synthpop,33,1
343,anti-folk,136,
343,neo-psychedelic,71,3
328,permanent wave,178,1
330,rap,8,4
4,southern hip hop,61,4
6,underground hip hop,83,4
332,indie r&b,23,6
8,progressive electro house,89,1
333,alternative rock,39,7
30,indie folk,5,3
30,noise pop,72,2
10,dutch house,174,1
336,indie pop,45,2
17,indie pop,45,2
17,noise rock,134,7
339,shiver pop,121,2
19,alternative dance,27,2
19,indie folk,5,3
19,synthpop,33,1
340,shimmer pop,56,2
23,pop rap,7,4
341,pop,4,2
26,dance pop,18,2
28,singer-songwriter,77,8
343,chamber pop,40,2
343,lo-fi,47,1
343,space rock,129,7
1,rap,8,4
4,pop rap,7,4
8,progressive house,95,1
30,chillwave,51,1
30,neo-psychedelic,71,3
37,rap,8,4
10,progressive electro house,89,1
307,neo-psychedelic,71,3
292,indie r&b,23,6
323,underground hip hop,83,4
308,rap,8,4
324,trap music,63,4
309,garage rock,43,7
294,big beat,28,1
295,freak folk,70,8
295,ok indie,142,3
326,pop rap,7,4
327,neo-psychedelic,71,3
312,indie r&b,23,6
328,permanent wave,178,1
298,post-grunge,111,7
314,rap,8,4
330,gangster rap,82,4
315,indie pop,45,2
315,stomp and holler,50,
300,garage rock,43,7
332,indie r&b,23,6
302,british indie rock,170,3
333,indie rock,46,3
303,tropical house,26,1
305,rap,8,4
336,indie pop,45,2
306,folk-pop,42,2
337,southern hip hop,61,4
307,albuquerque indie,143,3
307,indie pop,45,2
326,southern hip hop,61,4
311,indie r&b,23,6
342,tropical house,26,1
327,dream pop,52,2
312,alternative dance,27,2
343,indie christmas,44,3
343,nu gaze,73,1
328,nu metal,194,7
328,rock,112,7
314,crunk,96,4
330,rap,8,4
315,dance-punk,90,1
315,neo-psychedelic,71,3
333,new rave,32,1
318,indietronica,55,3
334,tropical house,26,1
319,pop rap,7,4
320,trap music,63,4
336,dance-punk,90,1
336,synthpop,33,1
337,dirty south rap,101,4
326,southern hip hop,61,4
327,freak folk,70,8
343,alternative rock,39,7
343,indie folk,5,3
343,psychedelic rock,125,7
328,garage rock,43,7
328,punk christmas,84,7
1,southern hip hop,61,4
2,escape room,53,1
330,dirty south rap,101,4
333,alternative dance,27,2
333,synthpop,33,1
21,tropical house,26,1
334,pop,4,2
30,chamber pop,40,2
30,indietronica,55,3
336,alternative dance,27,2
336,neo-psychedelic,71,3
337,southern hip hop,61,4
17,dance-punk,90,1
17,nu gaze,73,1
339,shimmer pop,56,2
19,canadian indie,185,3
19,lo-fi,47,1
26,trap music,63,4
28,alternative rock,39,7
343,alternative rock,39,7
343,indie folk,5,3
343,psychedelic rock,125,7
1,trap music,63,4
2,vapor twitch,135,
4,rap,8,4
6,underground hip hop,83,4
8,edm,1,1
30,indie folk,5,3
307,singer-songwriter,77,8
292,shimmer psych,120,3
323,trap music,63,4
308,canadian pop,161,2
324,escape room,53,1
309,alternative dance,27,2
294,electro house,2,1
310,escape room,53,1
295,dance-punk,90,1
295,noise pop,72,2
326,r&b,20,6
327,freak folk,70,8
312,new rave,32,1
328,garage rock,43,7
313,aussietronica,36,1
298,garage rock,43,7
314,pop rap,7,4
299,indietronica,55,3
330,dirty south rap,101,4
315,indie folk,5,3
315,shimmer pop,56,2
300,indie pop,45,2
331,chamber pop,40,2
301,indie folk,5,3
332,wonky,66,1
333,indietronica,55,3
318,indietronica,55,3
319,southern hip hop,61,4
335,tropical house,26,1
320,indie r&b,23,6
305,gangster rap,82,4
336,dance-punk,90,1
336,nu gaze,73,1
306,indie rock,46,3
337,crunk,96,4
307,folk-pop,42,2
338,underground pop rap,9,4
323,trap music,63,4
308,pop,4,2
339,norwegian pop,133,2
324,indie r&b,23,6
309,indie pop,45,2
310,rap,8,4
341,edm,1,1
326,r&b,20,6
327,alternative dance,27,2
312,neo-psychedelic,71,3
343,dance-punk,90,1
343,noise rock,134,7
328,permanent wave,178,1
314,southern hip hop,61,4
330,gangster rap,82,4
315,chillwave,51,1
315,new rave,32,1
332,wonky,66,1
317,indie pop,45,2
333,garage rock,43,7
336,alternative dance,27,2
336,neo-psychedelic,71,3
337,memphis hip hop,151,4
322,moombahton,131,
323,trap music,63,4
339,shiver pop,121,2
324,rap,8,4
340,shiver pop,121,2
325,funk,182,6
341,electro house,2,1
326,indie r&b,23,6
327,indie pop,45,2
343,freak folk,70,8
343,power pop,126,2
328,funk rock,171,7
328,rock,112,7
1,rap,8,4
2,vapor twitch,135,
330,crunk,96,4
331,chamber pop,40,2
6,rap,8,4
332,indietronica,55,3
8,edm,1,1
333,garage rock,43,7
30,folk-pop,42,2
336,indie rock,46,3
337,trap music,63,4
15,vapor pop,109,2
338,underground pop rap,9,4
17,anti-folk,136,
17,noise pop,72,2
19,canadian pop,161,2
19,stomp and holler,50,
340,shiver pop,121,2
23,dirty south rap,101,4
341,house,3,1
26,crunk,96,4
28,stomp and holler,50,
343,anti-folk,136,
343,ok indie,142,3
2,escape room,53,1
4,east coast hip hop,81,4
6,rap,8,4
8,electro house,2,1
21,tropical house,26,1
30,alternative dance,27,2
30,noise pop,72,2
37,gangster rap,82,4
10,electro house,2,1
307,slow core,138,1
292,gauze pop,74,2
309,indie rock,46,3
294,synthpop,33,1
310,pop rap,7,4
295,experimental rock,128,7
295,indie rock,46,3
295,slow core,138,1
326,gangster rap,82,4
296,indie r&b,23,6
327,dream pop,52,2
327,nu gaze,73,1
312,dance-punk,90,1
328,alternative rock,39,7
328,pop punk,98,7
298,permanent wave,178,1
330,southern hip hop,61,4
315,dance-punk,90,1
315,lo-fi,47,1
317,indietronica,55,3
302,garage rock,43,7
333,garage rock,43,7
318,downtempo,97,
319,rap,8,4
320,southern hip hop,61,4
305,hip hop,87,4
336,indie rock,46,3
336,new rave,32,1
306,synthpop,33,1
337,gangster rap,82,4
307,indie folk,5,3
307,slow core,138,1
323,hip hop,87,4
324,underground hip hop,83,4
309,indie rock,46,3
326,hip hop,87,4
327,neo-psychedelic,71,3
312,indietronica,55,3
343,garage rock,43,7
343,neo-psychedelic,71,3
328,pop christmas,19,2
328,pop rock,49,7
314,rap,8,4
330,hip pop,58,2
315,indie r&b,23,6
315,shimmer pop,56,2
332,indietronica,55,3
317,irish rock,145,7
333,dance-punk,90,1
336,indie pop,45,2
336,nu gaze,73,1
337,pop rap,7,4
326,dirty south rap,101,4
342,edm,1,1
327,dream pop,52,2
327,nu gaze,73,1
343,blues-rock,141,7
343,indie pop,45,2
343,slow core,138,1
328,blues-rock,141,7
328,post-grunge,111,7
330,dance pop,18,2
4,east coast hip hop,81,4
8,progressive house,95,1
333,dance-punk,90,1
21,swedish pop,85,2
334,tropical house,26,1
30,dream pop,52,2
30,neo-psychedelic,71,3
10,progressive electro house,89,1
336,freak folk,70,8
336,shimmer pop,56,2
337,crunk,96,4
17,indie folk,5,3
17,new rave,32,1
19,dance-punk,90,1
19,indie pop,45,2
340,chillwave,51,1
23,rap,8,4
26,dirty south rap,101,4
342,edm,1,1
28,folk-pop,42,2
343,indie christmas,44,3
343,nu gaze,73,1
1,pop rap,7,4
4,trap music,63,4
8,progressive electro house,89,1
30,freak folk,70,8
30,lo-fi,47,1
37,trap music,63,4
12,pop,4,2
307,stomp and holler,50,
292,escape room,53,1
308,pop,4,2
324,rap,8,4
309,indie pop,45,2
294,house,3,1
310,rap,8,4
295,blues-rock,141,7
295,lo-fi,47,1
326,trap music,63,4
311,indie r&b,23,6
296,deep indie r&b,79,3
327,alternative dance,27,2
327,synthpop,33,1
312,alternative dance,27,2
312,synthpop,33,1
297,electro house,2,1
328,blues-rock,141,7
328,pop rock,49,7
298,alternative rock,39,7
299,indie poptimism,102,2
330,hip hop,87,4
315,freak folk,70,8
315,noise pop,72,2
301,folk-pop,42,2
333,alternative dance,27,2
336,alternative dance,27,2
336,noise pop,72,2
306,indietronica,55,3
337,memphis hip hop,151,4
307,chamber pop,40,2
307,neo-psychedelic,71,3
309,new rave,32,1
340,shimmer pop,56,2
310,hip hop,87,4
326,gangster rap,82,4
327,noise pop,72,2
312,freak folk,70,8
312,nu gaze,73,1
343,blues-rock,141,7
343,lo-fi,47,1
343,psychedelic rock,125,7
328,garage rock,43,7
328,punk christmas,84,7
313,retro electro,191,1
314,gangster rap,82,4
330,hip hop,87,4
315,dream pop,52,2
315,new weird america,150,1
317,indie rock,46,3
333,brooklyn indie,69,3
318,downtempo,97,
319,trap music,63,4
335,gauze pop,74,2
320,pop rap,7,4
336,dream pop,52,2
336,shimmer pop,56,2
337,gangster rap,82,4
340,chillwave,51,1
341,german techno,92,1
326,pop rap,7,4
327,indietronica,55,3
343,garage rock,43,7
343,noise rock,134,7
328,nu metal,194,7
1,pop rap,7,4
330,gangster rap,82,4
333,indietronica,55,3
30,alternative dance,27,2
30,lo-fi,47,1
10,progressive house,95,1
336,chillwave,51,1
336,synthpop,33,1
12,tropical house,26,1
337,gangster rap,82,4
17,freak folk,70,8
17,lo-fi,47,1
19,chamber pop,40,2
19,new rave,32,1
23,southern hip hop,61,4
341,edm,1,1
26,hip hop,87,4
28,lo-fi,47,1
343,blues-rock,141,7
343,indie pop,45,2
343,slow core,138,1
1,southern hip hop,61,4
4,southern hip hop,61,4
8,big room,100,1
30,folk-pop,42,2
30,slow core,138,1
37,dirty south rap,101,4
10,progressive house,95,1
12,tropical house,26,1
15,vapor pop,109,2
325,funk,182,6
310,indie r&b,23,6
295,anti-folk,136,
295,neo-psychedelic,71,3
326,southern hip hop,61,4
327,indie pop,45,2
312,indie pop,45,2
328,nu metal,194,7
298,pop christmas,19,2
314,gangster rap,82,4
330,pop christmas,19,2
315,alternative dance,27,2
315,new rave,32,1
317,synthpop,33,1
302,alternative dance,27,2
333,chamber pop,40,2
318,indie r&b,23,6
334,pop,4,2
319,hip hop,87,4
335,pop,4,2
320,pop rap,7,4
305,east coast hip hop,81,4
336,chillwave,51,1
322,electronic trap,147,1
307,alternative rock,39,7
307,indie rock,46,3
308,canadian pop,161,2
339,shiver pop,121,2
324,escape room,53,1
309,indie christmas,44,3
340,shiver pop,121,2
325,funk,182,6
310,indie r&b,23,6
341,electro house,2,1
326,indie r&b,23,6
327,indie pop,45,2
312,indie pop,45,2
343,dream pop,52,2
343,noise pop,72,2
328,indie christmas,44,3
330,southern hip hop,61,4
315,chamber pop,40,2
315,lo-fi,47,1
333,indie rock,46,3
318,intelligent dance music,180,1
334,gauze pop,74,2
319,rap,8,4
320,southern hip hop,61,4
336,brooklyn indie,69,3
322,electronic trap,147,1
323,hip hop,87,4
339,norwegian pop,133,2
324,indie r&b,23,6
325,soul,164,6
341,complextro,156,1
326,hip hop,87,4
327,alternative dance,27,2
343,indie christmas,44,3
343,ok indie,142,3
328,indie christmas,44,3
330,pop rap,7,4
4,pop rap,7,4
6,east coast hip hop,81,4
332,wonky,66,1
8,big room,100,1
333,indie pop,45,2
334,gauze pop,74,2
30,chillwave,51,1
30,nu gaze,73,1
335,pop,4,2
10,big room,100,1
336,brooklyn indie,69,3
336,new rave,32,1
337,pop rap,7,4
15,indie r&b,23,6
17,alternative rock,39,7
339,norwegian pop,133,2
19,alternative rock,39,7
19,indie rock,46,3
341,complextro,156,1
26,gangster rap,82,4
28,freak folk,70,8
343,dance-punk,90,1
343,indie rock,46,3
30,indie pop,45,2
10,big room,100,1
15,deep indie r&b,79,3
17,anti-folk,136,
17,alternative rock,39,7
17,chamber pop,40,2
17,dance-punk,90,1
17,chillwave,51,1
17,experimental rock,128,7
17,dream pop,52,2
17,indie pop,45,2
17,freak folk,70,8
17,indie folk,5,3
17,indie rock,46,3
17,indietronica,55,3
17,neo-psychedelic,71,3
17,lo-fi,47,1
17,new rave,32,1
17,new weird america,150,1
17,noise rock,134,7
17,noise pop,72,2
17,nu gaze,73,1
19,alternative dance,27,2
19,alternative rock,39,7
19,anti-folk,136,
19,canadian pop,161,2
19,canadian indie,185,3
19,chamber pop,40,2
19,folk-pop,42,2
19,dance-punk,90,1
19,freak folk,70,8
19,garage rock,43,7
19,indie folk,5,3
19,indie pop,45,2
19,indie rock,46,3
19,indietronica,55,3
19,lo-fi,47,1
19,neo-psychedelic,71,3
19,new rave,32,1
19,noise pop,72,2
19,permanent wave,178,1
19,stomp and holler,50,
19,synthpop,33,1
23,dirty south rap,101,4
23,hip hop,87,4
23,pop rap,7,4
23,rap,8,4
23,trap music,63,4
23,southern hip hop,61,4
23,underground pop rap,9,4
26,crunk,96,4
26,dance pop,18,2
26,dirty south rap,101,4
26,gangster rap,82,4
26,pop,4,2
26,hip hop,87,4
26,pop rap,7,4
26,rap,8,4
26,trap music,63,4
26,southern hip hop,61,4
32,bubblegum dance,103,1
32,europop,88,2
32,eurodance,99,1
32,german techno,92,1
32,hip house,94,4
33,fingerstyle,57,
33,folk-pop,42,2
33,neo mellow,48,3
33,indie folk,5,3
36,pop rap,7,4
36,detroit hip hop,62,4
36,rap,8,4
36,southern hip hop,61,4
36,trap music,63,4
40,chillwave,51,1
40,indie dream pop,118,2
40,indie r&b,23,6
40,shimmer psych,120,3
40,shimmer pop,56,2
40,shiver pop,121,2
45,electropowerpop,91,1
45,metalcore,86,7
45,pop punk,98,7
45,screamo,105,7
45,punk christmas,84,7
28,folk-pop,42,2
28,alternative rock,39,7
28,chamber pop,40,2
28,indie pop,45,2
28,freak folk,70,8
28,indie folk,5,3
28,lo-fi,47,1
28,indie rock,46,3
42,gangster rap,82,4
55,underground hip hop,83,4
60,australian alternative rock,80,7
62,rap,8,4
28,stomp and holler,50,
42,hardcore hip hop,169,4
28,singer-songwriter,77,8
42,dirty south rap,101,4
55,trap music,63,4
57,pop rap,7,4
60,downtempo,97,
62,pop rap,7,4
42,crunk,96,4
42,hip hop,87,4
57,rap,8,4
60,indie r&b,23,6
62,indie r&b,23,6
42,hip pop,58,2
49,turntablism,68,1
51,electro house,2,1
55,hip hop,87,4
62,southern hip hop,61,4
42,pop rap,7,4
47,dance pop,18,2
51,edm,1,1
55,pop rap,7,4
62,hip hop,87,4
42,rap,8,4
47,pop,4,2
53,trap music,63,4
55,indie r&b,23,6
42,southern hip hop,61,4
47,pop rap,7,4
51,pop,4,2
55,rap,8,4
62,trap music,63,4
47,post-teen pop,25,2
51,house,3,1
55,southern hip hop,61,4
72,rap,8,4
72,trap music,63,4
324,escape room,53,1
324,indie r&b,23,6
324,rap,8,4
324,trap music,63,4
324,underground hip hop,83,4
324,escape room,53,1
324,indie r&b,23,6
324,rap,8,4
324,trap music,63,4
324,underground hip hop,83,4
249,dwn trap,,
249,pop rap,7,4
249,rap,8,4
249,southern hip hop,61,4
249,trap music,63,4
378,pop rap,7,4
378,rap,8,4
378,underground hip hop,83,4
377,deep indie r&b,79,3
377,escape room,53,1
377,indie r&b,23,6
377,hip hop,87,4
377,pop rap,7,4
377,soul,164,6
377,la indie,75,3
377,rap,8,4
377,underground hip hop,83,4
379,deep indie r&b,79,3
379,indie r&b,23,6
379,la indie,75,3
379,escape room,53,1
379,hip hop,87,4
379,rap,8,4
379,underground hip hop,83,4
379,pop rap,7,4
379,soul,164,6
289,dance pop,18,2
289,dirty south rap,101,4
289,crunk,96,4
289,dwn trap,,
289,gangster rap,82,4
289,hip hop,87,4
289,pop,4,2
289,pop rap,7,4
289,r&b,20,6
289,rap,8,4
289,southern hip hop,61,4
289,trap music,63,4
380,deep indie r&b,79,3
380,deep pop r&b,,
380,indie r&b,23,6
